City,longitude,latitude,coordinates,Unnamed: 0,mean_ndvi,mean_surface_water,mean_uhi_DayNight,mean_uhi_daytime,mean_uhi_Nighttime,Continent,Class,Skewness,Dip_Statistic,Mean_Height
Jiutai,125.86140726109085,44.1596753188804,"[125.86140726109085, 44.159675318880396]",551.0,3523.45179277245,1.71428571428571,2.95781723471092,1.51939200162887,1.43842523308205,ASIA,Pyramid,3.273156412,0.713786545,0.801418284
Szeged,20.150677020289542,46.26734097042776,"[20.150677020289546, 46.26734097042776]",346.0,4609.5475957133,2.49659863945578,1.43115114568426,0.813054184611989,0.618096961072273,EUROPE,Pyramid,1.738835411,0.946615006,1.170875826
Muroran,141.04324534475748,42.37558609361627,"[141.04324534475748, 42.37558609361627]",544.0,4580.34626292865,2.95033462486791,0.646499510761562,1.16203262993977,-0.51553311917821,ASIA,Pyramid,2.38137945,0.985637993,1.974247052
Ormac,124.60881776290108,11.04898367831126,"[124.60881776290107, 11.048983678311261]",302.0,6662.179274697,2.82920792079208,,,,ASIA,Pyramid,4.169377837,0.245857626,0.186548997
Salatiga,110.49674919190198,-7.341330122323017,"[110.49674919190198, -7.341330122323017]",387.0,6444.86505703418,1.67857142857143,,,,ASIA,Pyramid,1.864593618,0.892662391,0.847788662
Wausau,-89.62851408790353,44.930989791779325,"[-89.62851408790353, 44.930989791779325]",358.0,4196.67351544599,2.32888888888889,2.10594158681597,1.70151648278236,0.404425104033609,NORTH AMERICA,Pyramid,3.225439896,0.990357361,1.305751271
Innsbruck,11.397432276210951,47.2655022741878,"[11.397432276210953, 47.2655022741878]",399.0,5459.53130861269,2.72142857142857,1.47118132083084,1.25917335689971,0.212007963931132,EUROPE,Pyramid,1.960239577,0.81838606,1.173965767
Kuta,115.2074489807692,-8.707427168073764,"[115.2074489807692, -8.707427168073764]",391.0,4770.45226980585,2.78578680203046,2.25343355564115,2.18751223737286,0.0659213182682916,AUSTRALIA,Hourglass,0.404413796,0.0,2.0302391
Saransk,45.18290717896401,54.19342518891872,"[45.18290717896401, 54.193425188918724]",563.0,3136.35294902856,2.10810810810811,2.61850689009316,1.57684618686636,1.0416607032268,EUROPE,Pyramid,1.428312501,0.975635223,1.49296295
Poltava,34.53566423268596,49.599104455517896,"[34.53566423268596, 49.599104455517896]",578.0,3911.41496163683,2.31739130434783,1.59310656071139,1.024271597427,0.56883496328439,EUROPE,Pyramid,1.504615414,0.95250535,1.369549456
Chongjin,129.74837818013793,41.76877196522025,"[129.74837818013793, 41.76877196522025]",548.0,3865.83847714786,2.6386748844376,-0.128206102266197,-0.04986012612701,-0.0783459761391874,ASIA,Hourglass,1.916872342,8.8e-06,1.836133251
Vitsyebsk,30.18333163947566,55.19333780171203,"[30.18333163947566, 55.19333780171203]",287.0,3575.86115443507,2.45061728395062,1.88717570304221,1.39437225196672,0.492803451075488,EUROPE,Hourglass,1.441761294,0.00079816,1.598743523
Miskolc,20.7791638390211,48.098076751014446,"[20.7791638390211, 48.098076751014446]",411.0,5170.52021495262,1.73,1.24613106077631,0.416451258651859,0.829679802124449,EUROPE,Pyramid,2.05502211,0.834013707,1.459954748
Davenport,-90.53040218631077,41.51629901586,"[-90.53040218631075, 41.51629901586]",161.0,4325.47650512119,2.43201376936317,0.737420761894755,0.562402652600769,0.175018109293986,NORTH AMERICA,Pyramid,1.682637563,0.982084209,1.353605721
Kaluga,36.27800389900107,54.54575773824936,"[36.27800389900107, 54.545757738249364]",28.0,3730.92255399528,2.54,2.87494582016299,2.40648362648265,0.468462193680342,EUROPE,Pyramid,1.446053648,0.976033827,1.601991937
Obuasi,-1.6714425229398877,6.196701372793798,"[-1.6714425229398877, 6.196701372793798]",232.0,5389.48453177257,1.32352941176471,0.716871805279696,0.565706854498433,0.151164950781264,AFRICA,Pyramid,1.797592775,0.197539572,0.897418741
Cheboksary,47.249608786605954,56.13037385192717,"[47.249608786605954, 56.13037385192717]",474.0,2846.4922254652,2.88661037394451,1.42659846203242,1.07994443451781,0.346654027514611,EUROPE,Hourglass,1.703691398,0.000126837,1.654380856
Florence1,-79.79829532193438,34.178225408635306,"[-79.79829532193438, 34.178225408635306]",461.0,5818.96439985136,1.99173553719008,1.47392457253102,1.18577033439849,0.288154238132522,NORTH AMERICA,Pyramid,3.457732599,0.980335178,0.986818721
Ghazni,68.40859750292176,33.56705074029506,"[68.40859750292176, 33.56705074029506]",12.0,1438.00699403417,1.16666666666667,,,,ASIA,Pyramid,2.733942259,0.570959633,0.323697177
Ponce,-66.62594945461224,18.021987452263755,"[-66.62594945461224, 18.021987452263755]",581.0,5889.9556928093,2.30337078651685,1.63503080224698,1.28496849780617,0.350062304440813,SOUTH AMERICA,Hourglass,1.06756641,0.0,1.584721187
Split,16.454396568668535,43.53051158357199,"[16.454396568668535, 43.53051158357199]",238.0,4577.10082632513,2.9891975308642,0.388117117667081,0.0219891789205538,0.366127938746527,EUROPE,Pyramid,1.853372193,0.997006753,1.371929269
Bouira,3.889246054699119,36.392680882458286,"[3.889246054699119, 36.392680882458286]",159.0,0.0,1.64285714285714,1.25517444172057,0.76910612797528,0.486068313745292,AFRICA,Pyramid,3.922023658,0.757474862,0.343942509
Gavle,17.12325809080394,60.67096929744439,"[17.12325809080394, 60.67096929744439]",569.0,5065.16776812564,2.61620795107034,1.86943738918902,1.12123729906104,0.748200090127988,EUROPE,Pyramid,7.070971187,0.06959575,0.448661141
Kumba,9.463454147989076,4.622130919842699,"[9.463454147989077, 4.622130919842699]",371.0,5781.09165775994,1.75471698113208,3.10172710208681,2.60288857547161,0.498838526615198,AFRICA,Pyramid,2.027622589,0.004892595,0.643416375
Van,43.37638988405,38.505517575231394,"[43.37638988405, 38.505517575231394]",200.0,2551.96891728004,2.30833333333333,0.378132669544109,0.527942895102446,-0.149810225558336,ASIA,Pyramid,1.802183851,0.507986842,1.18891221
Eskisehir,30.53569040593749,39.77519854465769,"[30.53569040593749, 39.77519854465769]",403.0,3224.24141666382,1.63636363636364,,,,ASIA,Hourglass,1.13598312,6.64e-05,1.702909431
Rochester2,-92.47878222667634,44.03083325860732,"[-92.47878222667634, 44.030833258607316]",303.0,3653.79791014684,2.14285714285714,1.4591769617596,1.1793245907623,0.2798523709973,NORTH AMERICA,Pyramid,6.223116919,0.999584972,1.285392015
Lecce,18.15647553374531,40.35953924430324,"[18.15647553374531, 40.359539244303235]",513.0,4777.87512939959,1.0,1.34812625300581,0.570034650245966,0.778091602759846,EUROPE,Pyramid,2.011479022,0.653364768,1.186994506
Greeneville,-77.37671340531631,35.57965476922941,"[-77.37671340531631, 35.57965476922941]",94.0,5742.66542382878,1.82051282051282,2.13337465601988,1.95575472714169,0.177619928878189,NORTH AMERICA,Pyramid,2.320083893,0.994517399,1.183012406
Council Bluffs,-95.87432555100231,41.26102890005294,"[-95.87432555100231, 41.26102890005294]",83.0,3911.04870277296,1.98684210526316,1.30813067333366,0.995712025065215,0.31241864826845,NORTH AMERICA,Pyramid,2.905528048,0.993067144,1.413654818
Prokopyevsk,86.70490186253397,53.92761554888285,"[86.70490186253397, 53.92761554888285]",74.0,2912.51956709242,1.75800711743772,-0.732426004246331,-0.908719334457148,0.176293330210817,ASIA,Pyramid,2.612309751,0.007332546,0.616516632
Gaziantep,37.386131033193216,37.06523446871354,"[37.386131033193216, 37.06523446871354]",575.0,0.0,1.66666666666667,-0.694676539540336,-1.1221928310075,0.427516291467161,ASIA,Hourglass,0.028447348,0.0,3.098574105
Porlamar,-63.84350092628804,10.99541419525885,"[-63.84350092628804, 10.99541419525885]",595.0,4555.35428537257,2.892,0.520800482369703,0.555881184554591,-0.0350807021848883,SOUTH AMERICA,Pyramid,2.060661743,0.124404063,1.266080742
Bialystok,23.155340115714864,53.13167014980243,"[23.155340115714864, 53.13167014980243]",47.0,4516.828397248,2.08974358974359,2.45597606945537,2.15625385413194,0.299722215323422,EUROPE,Pyramid,1.361064017,0.531810411,1.699677647
Phitsanulok,100.25988843682046,16.822466524995868,"[100.25988843682046, 16.822466524995868]",509.0,4887.6219955133,1.37443218689163,1.59157367063268,1.35140275173784,0.240170918894839,ASIA,Pyramid,1.884809882,0.99941884,1.09744052
St. George,-113.58559067854048,37.10714457323827,"[-113.58559067854047, 37.10714457323827]",254.0,0.0,1.53846153846154,0.174649116837314,0.0219816070978044,0.15266750973951,NORTH AMERICA,Pyramid,0.764775592,0.200295192,1.271937299
Santiago del Estero,-64.26153034467758,-27.78027400451494,"[-64.26153034467758, -27.78027400451494]",533.0,3656.18871721164,1.67785234899329,2.25615750532597,1.02617316974692,1.22998433557905,SOUTH AMERICA,Hourglass,0.025339008,0.0,2.049551755
Midland,-102.10893972275348,32.0072980444619,"[-102.10893972275348, 32.0072980444619]",385.0,2431.99892498806,1.6,1.42995021858128,0.823417284346427,0.606532934234852,NORTH AMERICA,Hourglass,2.252223601,0.0,1.829573217
Qom,50.86985639323509,34.63833076614182,"[50.86985639323509, 34.63833076614182]",155.0,1129.7425545469,1.41176470588235,-3.30155468443562,-4.58270274612703,1.28114806169141,ASIA,Hourglass,0.042937002,0.0,2.744727531
Punto Fijo,-70.19673487991645,11.690924457279568,"[-70.19673487991645, 11.690924457279568]",118.0,1882.31167188321,2.81058823529412,-1.10905190485803,-0.995092708315423,-0.113959196542603,SOUTH AMERICA,Hourglass,1.030177787,0.0,2.178725184
Gabes,10.072736054871609,33.90352739012642,"[10.072736054871609, 33.90352739012642]",535.0,1874.82870619375,2.94405594405594,-1.03696121963005,-1.70197854326306,0.66501732363301,AFRICA,Hourglass,1.401718711,0.0,1.408922296
Phrae,100.1310559118024,18.104868795266484,"[100.1310559118024, 18.104868795266484]",512.0,5716.33060249189,1.80246913580247,,,,ASIA,Pyramid,2.124360031,0.792114819,0.533423523
Teziutlan,-97.3097135154278,19.799884434637587,"[-97.3097135154278, 19.799884434637587]",487.0,6816.42104972883,,,,,NORTH AMERICA,Pyramid,2.572980164,0.560932099,0.79205008
Jyvaskyla,25.76559237324312,62.253116210344814,"[25.765592373243113, 62.253116210344814]",591.0,4035.88039208684,2.82446043165468,-0.262754873715733,-0.0804074749742684,-0.182347398741465,EUROPE,Pyramid,4.531075211,0.028600676,0.399426646
Bikaner,73.31544890662873,28.01714154387292,"[73.31544890662873, 28.017141543872913]",60.0,1933.30492265886,1.92105263157895,-0.158937795919183,-1.64614716426063,1.48720936834145,ASIA,Hourglass,0.295991974,0.0,2.189136073
Bloomington2,-88.97462086411417,40.494122944814585,"[-88.97462086411417, 40.494122944814585]",104.0,4224.09898852657,2.11347517730496,0.387442704584292,0.334740379416503,0.0527023251677884,NORTH AMERICA,Hourglass,2.274409975,0.0,1.353759393
Plymouth,-4.119494489712537,50.39328228413205,"[-4.119494489712537, 50.39328228413205]",559.0,5383.21369523829,2.67294520547945,0.984616191848245,0.699863141786389,0.284753050061856,EUROPE,Pyramid,1.134072065,0.030154109,1.450071183
Maumere,122.2146226849766,-8.640767899211882,"[122.2146226849766, -8.640767899211882]",289.0,5801.44999281928,2.98730395817774,,,,AUSTRALIA,Pyramid,3.560971841,0.278515249,0.228255829
Manisa,27.41328760988109,38.643384985678985,"[27.413287609881092, 38.643384985678985]",200.0,4440.00019290123,1.08152173913043,2.04267946174125,0.608554349128254,1.43412511261299,ASIA,Pyramid,2.678293928,0.686548323,0.717634904
Al Hudaydah,42.99110971088106,14.797675893785687,"[42.99110971088106, 14.797675893785689]",90.0,958.822194814748,2.78867924528302,-2.78329521443875,-3.84075239287599,1.05745717843724,ASIA,Pyramid,2.441592997,0.990761406,0.583989579
Zaria,7.6998409334622515,11.11290604784448,"[7.6998409334622515, 11.11290604784448]",560.0,3380.79693230041,1.82386363636364,2.26929254956335,1.37411463256235,0.895177917000998,AFRICA,Hourglass,0.457818127,0.0,1.798128701
Hunanghua,117.3164265574067,38.37516541042246,"[117.3164265574067, 38.37516541042246]",338.0,3356.0117640324,1.57708049113233,0.793635953354037,0.358523900586567,0.43511205276747,ASIA,Pyramid,1.729295988,0.522785,1.09442817
Durango1,-104.64831539040794,24.034121156282847,"[-104.64831539040794, 24.034121156282847]",293.0,2565.03461261029,1.71929824561404,1.69567205157728,0.0152718249749643,1.68040022660231,NORTH AMERICA,Hourglass,-0.049211312,0.0,2.357856188
Raichur,77.3630490297592,16.22130252835114,"[77.3630490297592, 16.22130252835114]",207.0,2864.07803808839,1.67307692307692,-0.208271984765424,-1.54817574942791,1.33990376466249,ASIA,Pyramid,2.538178668,0.695813409,0.479846232
Batman,41.15159317508192,37.864430934521856,"[41.15159317508192, 37.864430934521856]",531.0,3149.93995105183,1.45714285714286,1.54395447554675,0.11047000546737,1.43348447007938,ASIA,Hourglass,2.392148863,4.38e-05,0.911718866
Kermanshah,47.08606959579526,34.345419835757006,"[47.08606959579526, 34.345419835757006]",165.0,2180.46946640316,1.75384615384615,0.445374817152083,-1.09169585995479,1.53707067710687,ASIA,Hourglass,0.395794431,0.0,1.943187607
Zonguldak,31.839067326520105,41.46873574772744,"[31.839067326520105, 41.46873574772744]",6.0,6105.06042871433,2.97283531409168,0.0236935804584869,-0.0232565602544339,0.0469501407129209,ASIA,Pyramid,3.247950538,0.176314203,0.493304813
